"","X","year","month","date","home","h_points","away","a_points","winner","win_status","winning_margin","home_id","away_id","h_avg_points","a_avg_points","h_avg_fg","a_avg_fg","h_avg_fga","a_avg_fga","h_avg_3p","a_avg_3p","h_avg_3pa","a_avg_3pa","h_avg_ft","a_avg_ft","h_avg_orb","a_avg_orb","h_avg_drb","a_avg_drb","h_avg_ast","a_avg_ast","h_avg_stl","a_avg_stl","h_avg_blk","a_avg_blk","h_avg_tov","a_avg_tov","h_avg_pf","a_avg_pf","h_avg_tsp","a_avg_tsp","h_avg_ortg","a_avg_ortg","h_avg_drtg","a_avg_drtg","h_win_perc","a_win_perc","h_back","a_back"
"1425",271,2017,"12",22," ORL",97," NOP",111," NOP","Away",14," ORL32"," NOP29",103.733333333333,113.8,39.0666666666667,42.9333333333333,87,85.1333333333333,10.7333333333333,11.9333333333333,30.6666666666667,29,14.8666666666667,16,8.6,8.33333333333333,32.8,33,23.7333333333333,28.0666666666667,6.33333333333333,6.66666666666667,4.73333333333333,4.13333333333333,13.7333333333333,15.3333333333333,19.2,19.4666666666667,0.540733333333333,0.602533333333333,105.253333333333,114.186666666667,114.293333333333,116.18,0.133333333333333,0.466666666666667,0,0
"189",272,2017,"12",22," BRK",119," WAS",84," BRK","Home",35," BRK31"," WAS30",103.066666666667,100.733333333333,36.8666666666667,38.3333333333333,84,85.3333333333333,12,9.06666666666667,35.4666666666667,25.2,17.3333333333333,15,10.1333333333333,9.8,34.4666666666667,33.4666666666667,22.7333333333333,22.1333333333333,5.13333333333333,7.8,4.4,4.13333333333333,14.8666666666667,12.3333333333333,20.1333333333333,22.1333333333333,0.548266666666667,0.533933333333333,106.553333333333,106.046666666667,111.34,105.946666666667,0.333333333333333,0.533333333333333,0,0
"807",273,2017,"12",22," HOU",118," LAC",128," LAC","Away",10," HOU31"," LAC30",119.4,100.666666666667,40.8666666666667,37.3333333333333,84.8,83.0666666666667,16.8,10.2,41.9333333333333,29.3333333333333,20.8666666666667,15.8,8.53333333333333,9.53333333333333,35.6,32.4666666666667,23.4666666666667,21.2,9.66666666666667,7.6,4.93333333333333,4.86666666666667,13.6,14.4,19.3333333333333,19.6,0.6194,0.547133333333333,120.246666666667,105.486666666667,105.253333333333,109.893333333333,0.933333333333333,0.466666666666667,0,0
"341",274,2017,"12",22," MIL",109," CHO",104," MIL","Home",5," MIL29"," CHO30",105,101.933333333333,38.6,37,79.6,86.8,7.66666666666667,7.86666666666667,23.4,23.5333333333333,20.1333333333333,20.0666666666667,7.93333333333333,10.9333333333333,30.3333333333333,35.3333333333333,20.7333333333333,21,9.4,7.33333333333333,5.93333333333333,4.4,11.8666666666667,13.0666666666667,21.6,17.8,0.575533333333333,0.520466666666667,111.966666666667,104.133333333333,112.526666666667,106.22,0.533333333333333,0.333333333333333,0,0
"31",275,2017,"12",22," OKC",120," ATL",117," OKC","Home",3," OKC30"," ATL31",100,101.8,37.8666666666667,37.6666666666667,86.8666666666667,82.6666666666667,9,10.5333333333333,26.7333333333333,29.4666666666667,15.2666666666667,15.9333333333333,12.8,8.93333333333333,31.6666666666667,28.2666666666667,20.4,24.4666666666667,9.86666666666667,8.06666666666667,4.33333333333333,4.06666666666667,14.2666666666667,13.9333333333333,19.5333333333333,18.1333333333333,0.521133333333333,0.5554,106.24,107.72,106.906666666667,114.773333333333,0.466666666666667,0.266666666666667,0,0
"576",276,2017,"12",22," POR",85," DEN",102," DEN","Away",17," POR31"," DEN30",101.8,107.466666666667,38.6,39.6,86,84.7333333333333,8.86666666666667,11.7333333333333,24.9333333333333,31.6,15.7333333333333,16.5333333333333,8.6,11.9333333333333,34.6,33,17.8666666666667,22.8,6,7.26666666666667,5.26666666666667,4.6,13.2666666666667,14.6666666666667,19.0666666666667,17.1333333333333,0.538933333333333,0.5678,105.44,112.233333333333,107.326666666667,112.893333333333,0.466666666666667,0.466666666666667,0,0
"726",277,2017,"12",22," GSW",113," LAL",106," GSW","Home",7," GSW30"," LAL25",112.266666666667,106.666666666667,43,40.1333333333333,84.2666666666667,89.4666666666667,10.9333333333333,9.73333333333333,28.1333333333333,29.3333333333333,15.3333333333333,16.6666666666667,7.53333333333333,12.0666666666667,36.6,35.2666666666667,30.0666666666667,23.4,8.33333333333333,8.06666666666667,8.6,5.53333333333333,14.4666666666667,15.8666666666667,19.0666666666667,22,0.604866666666667,0.532466666666667,114.693333333333,104.746666666667,103.433333333333,107.866666666667,0.8,0.4,0,0
"1733",278,2017,"12",23," TOR",102," PHI",86," TOR","Home",16," TOR31"," PHI30",112.2,107.6,41.9333333333333,40.2,88.2666666666667,87.8666666666667,11.5333333333333,9.53333333333333,32.5333333333333,28.7333333333333,16.8,17.6666666666667,10.4666666666667,13.4,33.0666666666667,35.3333333333333,23.2,25.4666666666667,8.73333333333333,8.33333333333333,5.26666666666667,5.46666666666667,12.6666666666667,16.9333333333333,21,22.7333333333333,0.574866666666667,0.549533333333333,115.493333333333,108.373333333333,104.5,109.686666666667,0.8,0.333333333333333,0,0
"342",279,2017,"12",23," CHO",111," MIL",106," CHO","Home",5," CHO31"," MIL30",102.066666666667,105.666666666667,37.3333333333333,38.8,86.8666666666667,80.2,7.93333333333333,7.66666666666667,23.5333333333333,23.8666666666667,19.4666666666667,20.4,11,7.6,34.8666666666667,30.6666666666667,21.0666666666667,20.9333333333333,7.13333333333333,9.2,4.26666666666667,5.2,13.1333333333333,11.3333333333333,17.9333333333333,21.4,0.522733333333333,0.574933333333333,104.42,112.253333333333,107.893333333333,112.76,0.266666666666667,0.533333333333333,1,1
"1657",280,2017,"12",23," WAS",130," ORL",103," WAS","Home",27," WAS31"," ORL33",100.266666666667,103.733333333333,38.3333333333333,39.1333333333333,86.1333333333333,87.0666666666667,8.66666666666667,10.1333333333333,25.2666666666667,29.4666666666667,14.9333333333333,15.3333333333333,9.73333333333333,8.53333333333333,33,32.2,22.2666666666667,23.2666666666667,7.93333333333333,6.4,4,4.4,11.8666666666667,13.2,22.5333333333333,19.1333333333333,0.528466666666667,0.539466666666667,105.253333333333,105.546666666667,106.92,115.02,0.533333333333333,0.133333333333333,1,1
"32",281,2017,"12",23," ATL",112," DAL",107," ATL","Home",5," ATL32"," DAL33",103,100.533333333333,38.1333333333333,38.0666666666667,83.1333333333333,82.0666666666667,10.9333333333333,11.7333333333333,30,29.9333333333333,15.8,12.6666666666667,9,6.26666666666667,27.6666666666667,33.4666666666667,24.7333333333333,23,8.4,6.6,4.2,3.73333333333333,14.0666666666667,10.6666666666667,18.4666666666667,17.7333333333333,0.5596,0.565266666666667,108.7,108.78,115.173333333333,107.48,0.266666666666667,0.4,1,1
"116",282,2017,"12",23," BOS",117," CHI",92," BOS","Home",25," BOS35"," CHI30",102.733333333333,102.666666666667,38.5333333333333,39.5333333333333,81.0666666666667,86.8666666666667,12.1333333333333,10.6,30.9333333333333,28.9333333333333,13.5333333333333,13,7.2,8.8,32.1333333333333,34.2,22.6,24.4666666666667,6.8,7.26666666666667,4.4,3.8,13.2666666666667,12,19.7333333333333,19,0.579,0.541866666666667,110.786666666667,106.4,109.866666666667,110.86,0.6,0.4,0,0
"1577",283,2017,"12",23," UTA",89," OKC",103," OKC","Away",14," UTA33"," OKC31",104.866666666667,101.266666666667,38.9333333333333,38.2,81.6666666666667,86.4,12.4666666666667,9.26666666666667,30.4666666666667,26.8666666666667,14.5333333333333,15.6,7.86666666666667,12.9333333333333,32.4,31.4666666666667,22.6666666666667,20.4,8.66666666666667,10.1333333333333,3.93333333333333,4.46666666666667,12.5333333333333,15,18.8,19.2666666666667,0.582333333333333,0.528666666666667,112.953333333333,106.926666666667,107.54,107.16,0.533333333333333,0.533333333333333,0,1
"577",284,2017,"12",23," GSW",81," DEN",96," DEN","Away",15," GSW31"," DEN31",113.933333333333,104.533333333333,43.6,38.6666666666667,84.4666666666667,84.4666666666667,10.7333333333333,11,27.6,30.9333333333333,16,16.2,7.73333333333333,12.1333333333333,36.0666666666667,32.8666666666667,30.2,21.6,8.33333333333333,7.2,8.8,5,14.4666666666667,14.6666666666667,18.6,17,0.611266666666667,0.5554,116.346666666667,110.226666666667,104.353333333333,111.74,0.866666666666667,0.466666666666667,1,1
"1350",285,2017,"12",23," PHO",106," MIN",115," MIN","Away",9," PHO34"," MIN31",103.133333333333,107.8,37.8,40.6,85.1333333333333,84.8,8.46666666666667,8.06666666666667,25.4666666666667,22.4666666666667,19.0666666666667,18.5333333333333,11.1333333333333,10.4,33.5333333333333,29.4,20.8,23.1333333333333,6.13333333333333,8.73333333333333,4.06666666666667,3.8,14,10.8,19.8666666666667,17.2666666666667,0.540466666666667,0.569466666666667,107.153333333333,116.046666666667,112.926666666667,112.826666666667,0.333333333333333,0.6,0,0
"1042",286,2017,"12",23," LAL",92," POR",95," POR","Away",3," LAL26"," POR32",107.4,100.8,40.7333333333333,38.7333333333333,90,86,10.2666666666667,8.86666666666667,29.7333333333333,25.4,15.6666666666667,14.4666666666667,11.9333333333333,8.26666666666667,35.4,33.2,23.7333333333333,18.1333333333333,8.2,6.33333333333333,5.6,4.93333333333333,15.6,12.8666666666667,22.2666666666667,18.8,0.536066666666667,0.536066666666667,105.673333333333,104.986666666667,108.213333333333,108.746666666667,0.4,0.4,1,1
"1501",287,2017,"12",25," NYK",98," PHI",105," PHI","Away",7," NYK32"," PHI31",103,105.6,39.9333333333333,39.2666666666667,83.9333333333333,86.7333333333333,7.26666666666667,9.33333333333333,19.4,28.6,15.8666666666667,17.7333333333333,10,13.1333333333333,32.8666666666667,35.6666666666667,22.4666666666667,24.8666666666667,6.73333333333333,8.46666666666667,4.46666666666667,5.6,15.2666666666667,17.6666666666667,20.4,22.8,0.560533333333333,0.544666666666667,108.293333333333,106.273333333333,108.086666666667,108.1,0.466666666666667,0.333333333333333,0,0
"422",288,2017,"12",25," GSW",99," CLE",92," GSW","Home",7," GSW32"," CLE33",111.066666666667,111.266666666667,42.4,40.6666666666667,84,81.5333333333333,10.4666666666667,13.8,27.8666666666667,34.1333333333333,15.8,16.1333333333333,7.73333333333333,6.6,35.4,33.6666666666667,30.2,26.4,8.93333333333333,7.73333333333333,8.93333333333333,3.53333333333333,14.7333333333333,12.5333333333333,18.3333333333333,17.1333333333333,0.5994,0.615733333333333,113.906666666667,117.946666666667,103.513333333333,109.993333333333,0.8,0.866666666666667,0,0
"117",289,2017,"12",25," BOS",103," WAS",111," WAS","Away",8," BOS36"," WAS32",103.333333333333,102.333333333333,38.4666666666667,38.8666666666667,81.8666666666667,86.9333333333333,12.2666666666667,9.13333333333333,31.4,25.6666666666667,14.1333333333333,15.4666666666667,7.46666666666667,10,32.9333333333333,32.9333333333333,23.0666666666667,22.6666666666667,6.86666666666667,8,4.46666666666667,4.06666666666667,12.6666666666667,11.8666666666667,20.0666666666667,22.5333333333333,0.574666666666667,0.533,110.933333333333,106.553333333333,109.026666666667,107.226666666667,0.6,0.533333333333333,0,0
"808",290,2017,"12",25," OKC",112," HOU",107," OKC","Home",5," OKC32"," HOU32",101,117.8,38.2666666666667,40.4,86.3333333333333,84,9.33333333333333,16.5333333333333,26.4666666666667,41.6666666666667,15.1333333333333,20.4666666666667,13.3333333333333,8.33333333333333,31.4,35.2666666666667,20.1333333333333,22.7333333333333,9.8,9.33333333333333,4.66666666666667,4.6,14.5333333333333,13.8,18.6666666666667,19.7333333333333,0.529266666666667,0.6172,108.173333333333,119.3,106.853333333333,106.593333333333,0.6,0.866666666666667,0,0
"1043",291,2017,"12",25," LAL",104," MIN",121," MIN","Away",17," LAL27"," MIN32",107.533333333333,108.666666666667,41.0666666666667,40.9333333333333,90.7333333333333,84.4,10.4,8.06666666666667,29.9333333333333,21.7333333333333,15,18.7333333333333,12.1333333333333,10.6,35.6666666666667,29.8,23.8666666666667,23.4666666666667,8.26666666666667,8.6,5.2,3.8,15.3333333333333,11.0666666666667,22.2666666666667,17.2666666666667,0.535533333333333,0.575533333333333,105.773333333333,117.18,107.973333333333,112.266666666667,0.4,0.666666666666667,0,0
"653",292,2017,"12",26," DET",107," IND",83," DET","Home",24," DET32"," IND32",101.2,106.666666666667,37.4,40.7333333333333,85.2666666666667,85.0666666666667,11,9.8,29.2,26.1333333333333,15.4,15.4,9.73333333333333,9.4,32.2,32.9333333333333,21.2,21.6,7.66666666666667,8.8,3.53333333333333,5,13.2666666666667,13,19.2666666666667,17.7333333333333,0.536533333333333,0.572466666666667,106.633333333333,112.04,108.226666666667,108.733333333333,0.466666666666667,0.6,0,0
"1203",293,2017,"12",26," MIA",107," ORL",89," MIA","Home",18," MIA33"," ORL34",99.0666666666667,102.733333333333,36.5333333333333,38.8666666666667,78.3333333333333,86.8,12,9.86666666666667,31.1333333333333,28.7333333333333,14,15.1333333333333,6.73333333333333,8.33333333333333,31.0666666666667,31.3333333333333,21.6,22.5333333333333,7.4,6.6,4.93333333333333,4.33333333333333,13.6,13.0666666666667,18.9333333333333,18.5333333333333,0.5758,0.536733333333333,107.833333333333,104.846666666667,110.18,115.753333333333,0.533333333333333,0.133333333333333,0,0
"265",294,2017,"12",26," MIL",106," CHI",115," CHI","Away",9," MIL31"," CHI31",107.466666666667,103.466666666667,39.7333333333333,39.8666666666667,81.0666666666667,87.4,7.8,10.7333333333333,23.9333333333333,28.8,20.2,13,7.53333333333333,9.06666666666667,30.5333333333333,34.4666666666667,21.7333333333333,25.0666666666667,8.93333333333333,7.33333333333333,5,3.86666666666667,11.1333333333333,11.9333333333333,21.8666666666667,18.6666666666667,0.582266666666667,0.542733333333333,113.966666666667,106.92,112.513333333333,110.92,0.533333333333333,0.4,0,0
"578",295,2017,"12",26," DEN",107," UTA",83," DEN","Home",24," DEN32"," UTA34",103.666666666667,103.466666666667,38.8,38.4666666666667,84.3333333333333,80.7333333333333,10.6,11.9333333333333,30.7333333333333,29.8666666666667,15.4666666666667,14.6,11.6666666666667,7.73333333333333,33.2,32,22.0666666666667,22.2,7.33333333333333,8.2,4.73333333333333,3.73333333333333,14.5333333333333,12.8666666666667,16.9333333333333,18.6666666666667,0.555,0.5802,110.053333333333,111.993333333333,109.326666666667,109.853333333333,0.533333333333333,0.466666666666667,0,0
"33",296,2017,"12",27," ATL",113," WAS",99," ATL","Home",14," ATL33"," WAS33",104.8,102.733333333333,38.4666666666667,39,82.4666666666667,87.2,11.0666666666667,9,29.6,25.8666666666667,16.8,15.7333333333333,8.8,10.4666666666667,27.8666666666667,33.1333333333333,25.2666666666667,23.0666666666667,8.26666666666667,7.8,3.86666666666667,4.06666666666667,14.0666666666667,11.6666666666667,18.7333333333333,22.5333333333333,0.571666666666667,0.531666666666667,110.7,107.086666666667,116.013333333333,107,0.333333333333333,0.6,0,0
"266",297,2017,"12",27," CHI",92," NYK",87," CHI","Home",5," CHI32"," NYK33",104.866666666667,102.333333333333,40.5333333333333,39.6,87.6666666666667,84,10.5333333333333,7,28.2666666666667,18.8,13.2666666666667,16.1333333333333,9.2,10.3333333333333,34.8,32.4,25.6,21.7333333333333,7.6,6.66666666666667,3.93333333333333,4.33333333333333,11.3333333333333,15.2,18.8,20.5333333333333,0.546666666666667,0.555466666666667,108.326666666667,107.626666666667,108.593333333333,108.486666666667,0.466666666666667,0.4,1,0
"1579",298,2017,"12",27," OKC",124," TOR",107," OKC","Home",17," OKC33"," TOR33",101.266666666667,111.866666666667,38.4,41.1333333333333,85.6,88.0666666666667,9.33333333333333,11.1333333333333,26,31.2666666666667,15.1333333333333,18.4666666666667,13.0666666666667,10.4666666666667,31,33.4666666666667,20.4666666666667,22.7333333333333,9.4,9.6,5,5,14.4,13,18.6,21.1333333333333,0.535666666666667,0.5704,109.133333333333,114.406666666667,108.573333333333,102.806666666667,0.6,0.8,0,1
"423",299,2017,"12",27," SAC",109," CLE",95," SAC","Home",14," SAC33"," CLE34",99,110.733333333333,39.1333333333333,40,83.8,81.8666666666667,9.13333333333333,13.9333333333333,22.9333333333333,33.9333333333333,11.6,16.8,9.4,7.66666666666667,30.9333333333333,32.9333333333333,21.8,25.5333333333333,7.6,8,5,3.06666666666667,13.6666666666667,12.6666666666667,19.0666666666667,16.8,0.546,0.609533333333333,106.793333333333,117.833333333333,113.46,110.46,0.4,0.8,1,0
"1044",300,2017,"12",27," LAL",99," MEM",109," MEM","Away",10," LAL28"," MEM34",107.8,94.1333333333333,41.1333333333333,34.2,90.7333333333333,80,10.1333333333333,9.4,29.7333333333333,25.5333333333333,15.4,16.3333333333333,12.4,9.86666666666667,34.3333333333333,29.0666666666667,24.1333333333333,19.6666666666667,8.53333333333333,7.33333333333333,4.86666666666667,4.73333333333333,15.0666666666667,14.2666666666667,22,23.0666666666667,0.5358,0.5304,106.573333333333,104.68,110.393333333333,112.933333333333,0.333333333333333,0.2,0,1
"654",301,2017,"12",28," ORL",102," DET",89," ORL","Home",13," ORL35"," DET33",101.8,101.733333333333,38.3333333333333,37.5333333333333,85.8666666666667,85.1333333333333,9.6,10.8666666666667,28.4666666666667,29,15.5333333333333,15.8,7.93333333333333,9.86666666666667,31.1333333333333,32.2666666666667,22.0666666666667,21.4666666666667,6.73333333333333,7.6,4.4,3.26666666666667,13.4,12.6,18.8,19.2666666666667,0.536266666666667,0.539066666666667,103.86,108.186666666667,114.966666666667,107.993333333333,0.133333333333333,0.466666666666667,0,0
"1275",302,2017,"12",28," MIL",102," MIN",96," MIL","Home",6," MIL32"," MIN33",108.666666666667,108.466666666667,40,41.5333333333333,81.3333333333333,84.2,8.2,8.26666666666667,24.5333333333333,22.3333333333333,20.4666666666667,17.1333333333333,7.4,10.4,31.2,30,22.1333333333333,24,8.4,8.6,5.06666666666667,3.86666666666667,11.6666666666667,11.6,22,17,0.5864,0.581533333333333,114.233333333333,117.526666666667,112.533333333333,111.826666666667,0.533333333333333,0.666666666666667,0,0
"1503",303,2017,"12",28," SAS",119," NYK",107," SAS","Home",12," SAS36"," NYK34",100.8,101.2,38.6,39.4,82.1333333333333,84.8666666666667,8.86666666666667,6.46666666666667,23.8,18.3333333333333,14.7333333333333,15.9333333333333,9.13333333333333,10.4666666666667,34.1333333333333,33.1333333333333,20.4,21.1333333333333,6.46666666666667,7,5.06666666666667,4.06666666666667,13.3333333333333,14.6666666666667,16.8,20.4,0.557266666666667,0.544266666666667,108.98,106.193333333333,104.98,106.56,0.733333333333333,0.4,0,1
"810",304,2017,"12",29," WAS",121," HOU",103," WAS","Home",18," WAS34"," HOU34",103.2,116.133333333333,38.9333333333333,39.4,87.0666666666667,84.0666666666667,8.93333333333333,15.8666666666667,25.6,41.4,16.4,21.4666666666667,10.4666666666667,8.46666666666667,32.8666666666667,34.4666666666667,23.1333333333333,21.9333333333333,7.86666666666667,9.26666666666667,4.13333333333333,4.2,12.0666666666667,13.4666666666667,23.0666666666667,19.5333333333333,0.533466666666667,0.6044,106.866666666667,117.586666666667,107.98,108.926666666667,0.533333333333333,0.733333333333333,0,1
"505",305,2017,"12",29," NOP",120," DAL",128," DAL","Away",8," NOP32"," DAL36",114.066666666667,100.733333333333,42.6,38.4666666666667,84.2666666666667,82.4666666666667,12.8,10.7333333333333,29.2,29.3333333333333,16.0666666666667,13.0666666666667,8.2,7,34.3333333333333,32.6,28.1333333333333,23.2666666666667,6.66666666666667,6.13333333333333,5.13333333333333,4.4,14.8666666666667,10.4,19.3333333333333,17.8666666666667,0.608933333333333,0.563466666666667,115.58,109.746666666667,112.166666666667,108.933333333333,0.6,0.4,0,0
"1276",306,2017,"12",29," OKC",95," MIL",97," MIL","Away",2," OKC34"," MIL33",103,108.266666666667,38.6666666666667,40,84.8666666666667,81.2,9.4,8,25.5333333333333,24.1333333333333,16.2666666666667,20.2666666666667,13.2,7.33333333333333,31.3333333333333,31,20.6666666666667,22.4,9.13333333333333,8.73333333333333,5.06666666666667,4.66666666666667,14.2666666666667,11.6666666666667,19.5333333333333,21.8,0.5442,0.586533333333333,110.993333333333,114.04,109.206666666667,110.973333333333,0.666666666666667,0.6,0,1
"1818",307,2017,"12",29," SAC",101," PHO",111," PHO","Away",10," SAC34"," PHO36",98.7333333333333,103.533333333333,38.7333333333333,37.2666666666667,83.4,83.7333333333333,9.26666666666667,8.73333333333333,23.5333333333333,26,12,20.2666666666667,9.2,10.4,30.8666666666667,33.7333333333333,21.7333333333333,21.5333333333333,7.53333333333333,5.8,5.13333333333333,4.2,13.2666666666667,14.0666666666667,19,20.7333333333333,0.546466666666667,0.5452,107.233333333333,107.326666666667,113.606666666667,111.18,0.4,0.4,0,0
"344",308,2017,"12",29," GSW",100," CHO",111," CHO","Away",11," GSW34"," CHO33",112.133333333333,101.066666666667,43.0666666666667,36.6666666666667,83.8666666666667,85.6666666666667,10.5333333333333,7.53333333333333,28.2,22.8,15.4666666666667,20.2,7.8,11.1333333333333,35.4,33.9333333333333,31.1333333333333,20.4,8.66666666666667,7.13333333333333,8.4,4.26666666666667,14.3333333333333,13.2,17.6,17.6666666666667,0.6074,0.522066666666667,115.94,104.24,102.753333333333,109.186666666667,0.866666666666667,0.266666666666667,0,0
"968",309,2017,"12",29," LAL",106," LAC",121," LAC","Away",15," LAL29"," LAC33",107.133333333333,104.933333333333,40.6666666666667,38.2666666666667,89.6666666666667,84.0666666666667,10.4666666666667,10.8666666666667,29.8,30.4666666666667,15.3333333333333,17.5333333333333,12.4,9.6,33.8,33.5333333333333,23.8666666666667,20.9333333333333,8.4,6.86666666666667,4.73333333333333,5.4,15.2,13,22.2,20.2,0.5364,0.557266666666667,106.893333333333,109.44,111.066666666667,111.106666666667,0.333333333333333,0.466666666666667,0,0
"1429",310,2017,"12",30," NOP",103," NYK",105," NYK","Away",2," NOP33"," NYK35",114.933333333333,101.533333333333,42.8,39.3333333333333,84.5333333333333,85.2,12.8666666666667,6.53333333333333,29.6666666666667,18.1333333333333,16.4666666666667,16.3333333333333,8,10.8666666666667,33.6,33,28.4666666666667,21.2666666666667,6.73333333333333,7.13333333333333,5.4,4.4,14.4,14.0666666666667,19.4,20.8,0.6104,0.543666666666667,116.3,107.006666666667,114.573333333333,107.233333333333,0.533333333333333,0.4,1,0
"1205",311,2017,"12",30," ORL",111," MIA",117," MIA","Away",6," ORL36"," MIA35",101.2,98.8666666666667,38.2,36.5333333333333,85.6,79.7333333333333,9.53333333333333,11.4,28.1333333333333,30.8666666666667,15.2666666666667,14.4,8.06666666666667,8,31.4666666666667,30.4,22.0666666666667,21,6.86666666666667,7.66666666666667,4.26666666666667,4.8,14,13.5333333333333,18.8,19.2666666666667,0.537133333333333,0.566266666666667,103.566666666667,107.76,112.513333333333,110.206666666667,0.2,0.533333333333333,0,1
"35",312,2017,"12",30," ATL",104," POR",89," ATL","Home",15," ATL35"," POR34",104.266666666667,100.866666666667,37.9333333333333,38.4666666666667,82.4666666666667,85,10.8666666666667,9.2,29.6666666666667,25.9333333333333,17.5333333333333,14.7333333333333,9.33333333333333,7.86666666666667,29,33.6666666666667,24.8,17.8666666666667,8,6.4,4.53333333333333,4.4,14.4,13,18.7333333333333,18.8,0.565266666666667,0.542,109.886666666667,105.44,115.006666666667,107.573333333333,0.333333333333333,0.466666666666667,1,0
"731",313,2017,"12",30," GSW",141," MEM",128," GSW","Home",13," GSW35"," MEM35",109.266666666667,95.5333333333333,42.2,34.4,83.6,79.4,10,9.2,27.2666666666667,25.2666666666667,14.8666666666667,17.5333333333333,7.93333333333333,9.46666666666667,34.8666666666667,29.6,30.8666666666667,20,8.33333333333333,7,8,5.13333333333333,14.7333333333333,14,18.2666666666667,22.8,0.5958,0.538266666666667,113.46,105.88,104.16,112.626666666667,0.8,0.266666666666667,1,0
"579",314,2017,"12",30," DEN",102," PHI",107," PHI","Away",5," DEN33"," PHI33",103.2,106.066666666667,38.6,38.8666666666667,84,86.3333333333333,10.3333333333333,10.0666666666667,30.6,29.4666666666667,15.6666666666667,18.2666666666667,11.4,12.9333333333333,33.7333333333333,34.0666666666667,22.4,25.2666666666667,7.13333333333333,7.93333333333333,4.6,5.2,14.2666666666667,17.0666666666667,17.4666666666667,23.4,0.554266666666667,0.548533333333333,110.113333333333,107.36,108.693333333333,111.64,0.533333333333333,0.266666666666667,0,0
"268",315,2017,"12",31," WAS",114," CHI",110," WAS","Home",4," WAS35"," CHI34",103.733333333333,106.133333333333,39.6666666666667,41,87,86.8666666666667,9.53333333333333,10.4,26.5333333333333,27.8666666666667,14.8666666666667,13.7333333333333,10.6666666666667,8.86666666666667,33.3333333333333,35.2666666666667,23.2,25.7333333333333,8.13333333333333,7.2,4.2,3.8,12.4,11.8666666666667,21.2666666666667,18.6,0.540933333333333,0.557133333333333,107.92,109.28,107.5,107.573333333333,0.6,0.6,0,0
"120",316,2017,"12",31," BOS",108," BRK",105," BOS","Home",3," BOS39"," BRK35",101.466666666667,102.866666666667,37.8666666666667,37.1333333333333,82.2,84,11.9333333333333,12.2,31.3333333333333,35.3333333333333,13.8,16.4,8,9.93333333333333,34.0666666666667,35.8666666666667,21.3333333333333,23.3333333333333,6.73333333333333,5.26666666666667,4.6,4,13,15,20.4666666666667,19.4666666666667,0.564066666666667,0.551466666666667,108.88,106.686666666667,107.073333333333,108.8,0.6,0.4,0,0
"1125",317,2017,"12",31," SAC",96," MEM",114," MEM","Away",18," SAC35"," MEM36",99.1333333333333,97.7333333333333,38.6666666666667,35.3333333333333,83.2,80.5333333333333,9.06666666666667,9.46666666666667,23.6666666666667,25.2,12.7333333333333,17.6,9.2,9.6,30.8666666666667,29.5333333333333,22,20.5333333333333,7.33333333333333,7.13333333333333,4.73333333333333,5.06666666666667,12.6666666666667,13.3333333333333,19.4,23,0.5474,0.541733333333333,108.133333333333,107.46,115.113333333333,114.413333333333,0.4,0.266666666666667,0,1
"1737",318,2017,"12",31," PHO",110," PHI",123," PHI","Away",13," PHO37"," PHI34",104,104.533333333333,37.4666666666667,38.6666666666667,83.6,86.2,8.86666666666667,9.53333333333333,26,28.8,20.2,17.6666666666667,10.6,12.6666666666667,32.8666666666667,33.5333333333333,21.6,25.2,5.86666666666667,7.86666666666667,4.26666666666667,5.26666666666667,13.7333333333333,17.2,21.2,23.6,0.548266666666667,0.5434,108.52,105.8,111.96,111.013333333333,0.4,0.266666666666667,0,1
"194",319,2018,"1",1," BRK",98," ORL",95," BRK","Home",3," BRK36"," ORL37",103,101.333333333333,37.0666666666667,38.4666666666667,84.6,84.8666666666667,12.2666666666667,9.26666666666667,35.1333333333333,27.2,16.6,15.1333333333333,10.2666666666667,8,35.6666666666667,31.6666666666667,23.4,22.6666666666667,5.26666666666667,6.73333333333333,4,4.26666666666667,14.7333333333333,13.8666666666667,19.4666666666667,18.6,0.5486,0.542733333333333,106.893333333333,104.293333333333,108.266666666667,112.866666666667,0.4,0.2,1,0
"1046",320,2018,"1",1," MIN",114," LAL",96," MIN","Home",18," MIN35"," LAL30",107.6,106.666666666667,40.8,40.7333333333333,82.8666666666667,89.8666666666667,8.06666666666667,10.2,22.9333333333333,29.4,17.9333333333333,15,9.53333333333333,12.5333333333333,29.8666666666667,32.7333333333333,23.6666666666667,23.8,8.53333333333333,8.4,4.06666666666667,4.26666666666667,11.8,14.7333333333333,17.2666666666667,22.3333333333333,0.5838,0.534333333333333,116.633333333333,107.386666666667,110.026666666667,112.046666666667,0.666666666666667,0.333333333333333,1,0
"36",321,2018,"1",2," PHO",104," ATL",103," PHO","Home",1," PHO38"," ATL36",104.2,106,37.3333333333333,38.8666666666667,83.8666666666667,83.4,9.06666666666667,11.4,26.3333333333333,29.8666666666667,20.4666666666667,16.8666666666667,10.8666666666667,9.73333333333333,32.4666666666667,29.4666666666667,21.4,25.5333333333333,5.73333333333333,8.2,4.26666666666667,4.66666666666667,13.5333333333333,14.0666666666667,21.8666666666667,18.8,0.546866666666667,0.571,109.153333333333,111.706666666667,111.973333333333,113.3,0.4,0.4,0,0
